"translation","V1","V2","TimeSec","TimeAbsolute"
"0","20",1101110.8,1101.1108,0
"0","40",1104756,1104.756,0
"move epoch: 3cm cube","63",1109738.2,1109.7382,0
"0","8055",1109738.2,1109.7382,0
"0","310",1109738.2,1109.7382,0
"0","7",1109726,1109.726,0
"trial finished okay","80",1109727,1109.727,0
"experimenter denied","91",1110138.1,1110.1381,0
"0","9232",1111820,1111.82,0
"0","20",1111821,1111.821,0
"0","40",1123551.6,1123.5516,0
"move epoch: 2cm cube","62",1124268.1,1124.2681,0
"0","8056",1124268.1,1124.2681,0
"0","311",1124268.1,1124.2681,0
"0","7",1124245,1124.245,0
"trial finished okay","80",1124246,1124.246,0
"experimenter confirmed","90",1128883.7,1128.8837,0
"0","9233",1130082.3,1130.0823,0
"0","20",1130083.3,1130.0833,0
