Number of frames: 1000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z
652,-190.079513550,-325.232696533,-2474.577636719,-195.114196777,-21.472135544,-2461.489501953,-318.929779053,-35.237030029,-2183.873779297,-223.408905029,-340.613403320,-2156.043945313,
653,-190.075836182,-325.230651855,-2474.564453125,-195.114105225,-21.469987869,-2461.474609375,-318.926788330,-35.236110687,-2183.874755859,-223.406753540,-340.613922119,-2156.045654297,
654,-190.071273804,-325.232025146,-2474.571533203,-195.113494873,-21.473974228,-2461.474853516,-318.922912598,-35.236644745,-2183.885498047,-223.401489258,-340.612274170,-2156.050292969,
655,-190.063812256,-325.233947754,-2474.593505859,-195.107589722,-21.470054626,-2461.469726563,-318.919403076,-35.236209869,-2183.882080078,-223.399414063,-340.611785889,-2156.054443359,
656,-190.064682007,-325.230438232,-2474.567871094,-195.104705811,-21.472263336,-2461.465087891,-318.919647217,-35.235698700,-2183.881591797,-223.399093628,-340.613250732,-2156.053466797,
657,-190.064682007,-325.232574463,-2474.578613281,-195.108932495,-21.470541000,-2461.478759766,-318.918395996,-35.233734131,-2183.892578125,-223.396636963,-340.613525391,-2156.046386719,
658,-190.061904907,-325.232543945,-2474.583984375,-195.104537964,-21.472362518,-2461.475585938,-318.919006348,-35.232406616,-2183.900634766,-223.393890381,-340.612670898,-2156.037109375,
659,-190.061340332,-325.229919434,-2474.598632813,-195.099243164,-21.472272873,-2461.480468750,-318.917205811,-35.231151581,-2183.904052734,-223.389282227,-340.613769531,-2156.027832031,
660,-190.062118530,-325.232574463,-2474.595458984,-195.102539063,-21.470544815,-2461.477783203,-318.920471191,-35.228912354,-2183.909179688,-223.390579224,-340.614318848,-2156.019042969,
661,-190.067657471,-325.228668213,-2474.597900391,-195.104965210,-21.468723297,-2461.475341797,-318.928344727,-35.226501465,-2183.923583984,-223.391723633,-340.613616943,-2156.009033203,
662,-190.066925049,-325.231079102,-2474.603515625,-195.101959229,-21.467964172,-2461.473876953,-318.929046631,-35.226104736,-2183.920410156,-223.393341064,-340.614959717,-2156.013916016,
663,-190.067611694,-325.229553223,-2474.606933594,-195.098022461,-21.470113754,-2461.470703125,-318.929016113,-35.225280762,-2183.938232422,-223.390716553,-340.615112305,-2156.003662109,
664,-190.066436768,-325.227355957,-2474.598632813,-195.099472046,-21.469072342,-2461.479980469,-318.932281494,-35.224269867,-2183.939697266,-223.391586304,-340.614318848,-2156.003662109,
665,-190.072875977,-325.229644775,-2474.597900391,-195.102767944,-21.471094131,-2461.486328125,-318.936950684,-35.224189758,-2183.936035156,-223.396087646,-340.615814209,-2155.998046875,
666,-190.076644897,-325.229705811,-2474.618652344,-195.102249146,-21.469337463,-2461.480957031,-318.940643311,-35.223514557,-2183.938964844,-223.398971558,-340.615600586,-2155.987792969,
667,-190.080963135,-325.231658936,-2474.606689453,-195.103027344,-21.470756531,-2461.478027344,-318.939666748,-35.224727631,-2183.937988281,-223.397521973,-340.616546631,-2155.981933594,
668,-190.077011108,-325.229492188,-2474.594482422,-195.100875854,-21.470968246,-2461.476074219,-318.940582275,-35.225227356,-2183.943603516,-223.397369385,-340.617828369,-2155.980224609,
669,-190.086990356,-325.232635498,-2474.596923828,-195.108398438,-21.471910477,-2461.469726563,-318.944946289,-35.225700378,-2183.936035156,-223.401611328,-340.617706299,-2155.968994141,
670,-190.089233398,-325.231658936,-2474.574707031,-195.109481812,-21.473255157,-2461.479003906,-318.945770264,-35.225547791,-2183.930664063,-223.402679443,-340.616729736,-2155.972656250,
671,-190.084426880,-325.234893799,-2474.574951172,-195.106582642,-21.473428726,-2461.471923828,-318.940307617,-35.227542877,-2183.931152344,-223.398773193,-340.617370605,-2155.963134766,
672,-190.080780029,-325.237152100,-2474.563964844,-195.100021362,-21.474628448,-2461.469726563,-318.936309814,-35.227767944,-2183.927246094,-223.396591187,-340.618621826,-2155.961425781,
673,-190.076690674,-325.234161377,-2474.541503906,-195.102218628,-21.473199844,-2461.457763672,-318.937927246,-35.228530884,-2183.921386719,-223.397109985,-340.617950439,-2155.952392578,
674,-190.081680298,-325.236297607,-2474.529785156,-195.107833862,-21.473045349,-2461.463623047,-318.938232422,-35.229209900,-2183.911132813,-223.397399902,-340.617980957,-2155.950439453,
675,-190.079055786,-325.233520508,-2474.557128906,-195.104476929,-21.473201752,-2461.463623047,-318.934051514,-35.231082916,-2183.908935547,-223.395019531,-340.618438721,-2155.951416016,
676,-190.075836182,-325.235229492,-2474.551757813,-195.100433350,-21.474334717,-2461.461181641,-318.927307129,-35.231811523,-2183.905761719,-223.391525269,-340.618530273,-2155.944580078,
677,-190.069931030,-325.232391357,-2474.547851563,-195.100479126,-21.472803116,-2461.460693359,-318.923583984,-35.233436584,-2183.892333984,-223.388870239,-340.617370605,-2155.949707031,
678,-190.070739746,-325.233856201,-2474.571533203,-195.099777222,-21.470499039,-2461.468994141,-318.919616699,-35.236114502,-2183.881347656,-223.389282227,-340.617218018,-2155.953613281,
679,-190.069641113,-325.235687256,-2474.572509766,-195.093826294,-21.472528458,-2461.459960938,-318.913238525,-35.238075256,-2183.873291016,-223.385086060,-340.616424561,-2155.961425781,
680,-190.067184448,-325.234497070,-2474.595703125,-195.091812134,-21.471370697,-2461.460693359,-318.908935547,-35.239925385,-2183.856689453,-223.383789063,-340.615600586,-2155.963134766,
681,-190.064788818,-325.229492188,-2474.562255859,-195.096359253,-21.471633911,-2461.466796875,-318.908660889,-35.240879059,-2183.847167969,-223.383728027,-340.615844727,-2155.975830078,
682,-190.070205688,-325.233184814,-2474.571777344,-195.095733643,-21.471685410,-2461.464843750,-318.907958984,-35.244464874,-2183.830078125,-223.386947632,-340.615264893,-2155.981689453,
683,-190.069274902,-325.235015869,-2474.574951172,-195.095870972,-21.472785950,-2461.462890625,-318.906005859,-35.247009277,-2183.817626953,-223.388198853,-340.615325928,-2155.976562500,
684,-190.068069458,-325.233245850,-2474.565185547,-195.098831177,-21.471702576,-2461.466308594,-318.904907227,-35.249771118,-2183.816650391,-223.386383057,-340.615875244,-2155.981445313,
685,-190.063690186,-325.233062744,-2474.546142578,-195.097671509,-21.471727371,-2461.457275391,-318.903533936,-35.251026154,-2183.803466797,-223.385437012,-340.615264893,-2155.982666016,
686,-190.065856934,-325.234252930,-2474.548095703,-195.096130371,-21.472158432,-2461.459472656,-318.901458740,-35.250709534,-2183.791503906,-223.388198853,-340.614959717,-2155.986083984,
687,-190.073120117,-325.235595703,-2474.549560547,-195.098327637,-21.473489761,-2461.466552734,-318.904357910,-35.253879547,-2183.787353516,-223.390930176,-340.617340088,-2155.981689453,
688,-190.074981689,-325.234710693,-2474.535644531,-195.109634399,-21.472635269,-2461.467041016,-318.908233643,-35.254138947,-2183.786865234,-223.393707275,-340.616027832,-2155.981689453,
689,-190.077178955,-325.236267090,-2474.559814453,-195.109619141,-21.473522186,-2461.468017578,-318.908538818,-35.254833221,-2183.783935547,-223.395462036,-340.616180420,-2155.978271484,
690,-190.083786011,-325.234710693,-2474.557861328,-195.107986450,-21.473833084,-2461.463378906,-318.910797119,-35.255588531,-2183.785400391,-223.399047852,-340.617797852,-2155.982666016,
691,-190.081359863,-325.233642578,-2474.558593750,-195.116439819,-21.474634171,-2461.463134766,-318.910614014,-35.256679535,-2183.776367188,-223.399642944,-340.616943359,-2155.975097656,
692,-190.079605103,-325.232574463,-2474.564453125,-195.120254517,-21.472354889,-2461.457763672,-318.910919189,-35.257118225,-2183.771972656,-223.398345947,-340.615325928,-2155.971191406,
693,-190.081878662,-325.236602783,-2474.567382813,-195.117340088,-21.474748611,-2461.456054688,-318.908355713,-35.258583069,-2183.770996094,-223.397567749,-340.619110107,-2155.961425781,
694,-190.079208374,-325.235137939,-2474.575927734,-195.115142822,-21.471536636,-2461.458007813,-318.903320313,-35.259147644,-2183.767822266,-223.396652222,-340.619110107,-2155.959472656,
695,-190.080520630,-325.235198975,-2474.584716797,-195.122314453,-21.473012924,-2461.467773438,-318.904693604,-35.259723663,-2183.774414063,-223.395172119,-340.617675781,-2155.969726563,
696,-190.078155518,-325.231872559,-2474.567138672,-195.121978760,-21.473026276,-2461.460205078,-318.908782959,-35.258651733,-2183.772705078,-223.397811890,-340.616943359,-2155.963378906,
697,-190.081695557,-325.235198975,-2474.591796875,-195.118301392,-21.473497391,-2461.455810547,-318.906768799,-35.256565094,-2183.765869141,-223.400177002,-340.618225098,-2155.976318359,
698,-190.075653076,-325.231048584,-2474.573974609,-195.118179321,-21.472949982,-2461.463378906,-318.899322510,-35.257514954,-2183.768310547,-223.394729614,-340.614288330,-2155.977783203,
699,-190.071365356,-325.230590820,-2474.581542969,-195.117279053,-21.472343445,-2461.459960938,-318.898162842,-35.254749298,-2183.784912109,-223.392883301,-340.616180420,-2155.986083984,
700,-190.072647095,-325.232604980,-2474.601806641,-195.109710693,-21.471775055,-2461.450927734,-318.898223877,-35.253242493,-2183.791015625,-223.392639160,-340.616424561,-2155.980468750,
701,-190.070816040,-325.231414795,-2474.606689453,-195.111557007,-21.471605301,-2461.465332031,-318.896118164,-35.253028870,-2183.795654297,-223.388839722,-340.615600586,-2155.975585938,
702,-190.066772461,-325.231994629,-2474.608642578,-195.108795166,-21.470542908,-2461.447509766,-318.893920898,-35.250503540,-2183.799560547,-223.385528564,-340.616485596,-2155.972167969,
703,-190.062301636,-325.230072021,-2474.611328125,-195.104034424,-21.473075867,-2461.462402344,-318.893432617,-35.250423431,-2183.809082031,-223.382781982,-340.617034912,-2155.960205078,
704,-190.062683105,-325.229156494,-2474.599609375,-195.104827881,-21.471115112,-2461.463378906,-318.894592285,-35.249698639,-2183.809326172,-223.384780884,-340.618316650,-2155.955810547,
705,-190.068283081,-325.235931396,-2474.614990234,-195.105972290,-21.469945908,-2461.458496094,-318.893249512,-35.249908447,-2183.806640625,-223.384399414,-340.616760254,-2155.950683594,
706,-190.062408447,-325.228576660,-2474.598632813,-195.103759766,-21.470079422,-2461.464599609,-318.892791748,-35.248352051,-2183.809082031,-223.381881714,-340.615783691,-2155.953857422,
707,-190.064956665,-325.232269287,-2474.597900391,-195.101531982,-21.470077515,-2461.452392578,-318.894866943,-35.248531342,-2183.809326172,-223.383865356,-340.617187500,-2155.957275391,
708,-190.064773560,-325.229400635,-2474.587402344,-195.100814819,-21.472402573,-2461.453613281,-318.897796631,-35.249279022,-2183.814453125,-223.386276245,-340.616516113,-2155.957275391,
709,-190.068618774,-325.230041504,-2474.603027344,-195.104141235,-21.474962234,-2461.447753906,-318.903686523,-35.248085022,-2183.825195313,-223.387573242,-340.616668701,-2155.964599609,
710,-190.070541382,-325.234436035,-2474.607421875,-195.103912354,-21.474567413,-2461.441406250,-318.906372070,-35.244796753,-2183.834716797,-223.389526367,-340.618316650,-2155.965332031,
711,-190.073440552,-325.230743408,-2474.604003906,-195.102081299,-21.476373672,-2461.435546875,-318.909271240,-35.244625092,-2183.841308594,-223.389785767,-340.617492676,-2155.963378906,
712,-190.075454712,-325.230438232,-2474.601806641,-195.105209351,-21.476905823,-2461.428222656,-318.914611816,-35.243408203,-2183.845947266,-223.392990112,-340.616424561,-2155.965820313,
713,-190.079818726,-325.232238770,-2474.604736328,-195.109146118,-21.478666306,-2461.417480469,-318.922485352,-35.243442535,-2183.849609375,-223.397338867,-340.618286133,-2155.971923828,
714,-190.082504272,-325.230621338,-2474.611572266,-195.111404419,-21.479127884,-2461.419921875,-318.923828125,-35.243431091,-2183.849853516,-223.395065308,-340.616333008,-2155.960937500,
715,-190.080444336,-325.233154297,-2474.600830078,-195.109939575,-21.480281830,-2461.419677734,-318.924163818,-35.244232178,-2183.848876953,-223.395370483,-340.616790771,-2155.959716797,
716,-190.081588745,-325.233306885,-2474.605224609,-195.110595703,-21.479892731,-2461.419921875,-318.925109863,-35.243778229,-2183.849121094,-223.397338867,-340.619201660,-2155.958251953,
717,-190.078811646,-325.234588623,-2474.591308594,-195.114791870,-21.479194641,-2461.421630859,-318.925842285,-35.244895935,-2183.835693359,-223.397750854,-340.619079590,-2155.959228516,
718,-190.077651978,-325.233428955,-2474.607421875,-195.111358643,-21.480434418,-2461.411376953,-318.920135498,-35.248443604,-2183.830566406,-223.391784668,-340.617126465,-2155.941894531,
719,-190.078048706,-325.233367920,-2474.606689453,-195.107131958,-21.479000092,-2461.416259766,-318.915161133,-35.253086090,-2183.807617188,-223.392578125,-340.619812012,-2155.938964844,
720,-190.078079224,-325.232849121,-2474.596435547,-195.110031128,-21.478906631,-2461.418457031,-318.919433594,-35.252727509,-2183.807861328,-223.395782471,-340.621215820,-2155.944091797,
721,-190.078536987,-325.232055664,-2474.605957031,-195.112350464,-21.477306366,-2461.423828125,-318.921508789,-35.247825623,-2183.829345703,-223.394073486,-340.620056152,-2155.946533203,
722,-190.076187134,-325.230804443,-2474.622314453,-195.109848022,-21.477598190,-2461.413818359,-318.919128418,-35.244243622,-2183.840087891,-223.392227173,-340.620208740,-2155.934570313,
723,-190.072479248,-325.231048584,-2474.620117188,-195.104019165,-21.476928711,-2461.431640625,-318.915771484,-35.242538452,-2183.858398438,-223.387680054,-340.620819092,-2155.941162109,
724,-190.066574097,-325.230194092,-2474.623291016,-195.105560303,-21.476264954,-2461.416748047,-318.915496826,-35.240959167,-2183.862060547,-223.385177612,-340.619476318,-2155.938964844,
725,-190.064453125,-325.230346680,-2474.633789063,-195.104919434,-21.475093842,-2461.424560547,-318.910095215,-35.240570068,-2183.850097656,-223.384323120,-340.618774414,-2155.932861328,
726,-190.064163208,-325.229461670,-2474.609619141,-195.099731445,-21.475183487,-2461.431884766,-318.907928467,-35.241134644,-2183.855468750,-223.382797241,-340.618286133,-2155.925781250,
727,-190.063110352,-325.234161377,-2474.621582031,-195.098449707,-21.476116180,-2461.432861328,-318.904876709,-35.242641449,-2183.848632813,-223.382736206,-340.619384766,-2155.928955078,
728,-190.062515259,-325.228393555,-2474.590332031,-195.100692749,-21.475435257,-2461.437255859,-318.908203125,-35.240406036,-2183.854003906,-223.383193970,-340.619110107,-2155.935302734,
729,-190.061813354,-325.231201172,-2474.585449219,-195.099166870,-21.473175049,-2461.436279297,-318.908508301,-35.241729736,-2183.855957031,-223.383514404,-340.619232178,-2155.928955078,
730,-190.060836792,-325.233764648,-2474.601318359,-195.094833374,-21.477005005,-2461.435058594,-318.906341553,-35.239086151,-2183.864746094,-223.381439209,-340.620269775,-2155.924072266,
731,-190.061294556,-325.232238770,-2474.601318359,-195.092254639,-21.473361969,-2461.432128906,-318.906433105,-35.240718842,-2183.869628906,-223.381164551,-340.619689941,-2155.921630859,
732,-190.066818237,-325.230163574,-2474.607177734,-195.098663330,-21.473705292,-2461.442382813,-318.908203125,-35.239978790,-2183.868652344,-223.383560181,-340.620666504,-2155.921386719,
733,-190.069000244,-325.231109619,-2474.603271484,-195.099182129,-21.473674774,-2461.444335938,-318.908477783,-35.242092133,-2183.859619141,-223.385406494,-340.620727539,-2155.922119141,
734,-190.072570801,-325.232727051,-2474.600830078,-195.101119995,-21.472457886,-2461.448486328,-318.911712646,-35.242317200,-2183.852294922,-223.389007568,-340.620391846,-2155.911621094,
735,-190.077896118,-325.232330322,-2474.602294922,-195.104797363,-21.472633362,-2461.449218750,-318.913909912,-35.243686676,-2183.851074219,-223.391921997,-340.621551514,-2155.920410156,
736,-190.079849243,-325.231414795,-2474.598144531,-195.110244751,-21.473880768,-2461.456542969,-318.916656494,-35.244255066,-2183.843017578,-223.393676758,-340.621154785,-2155.916503906,
737,-190.081054688,-325.232635498,-2474.599365234,-195.108718872,-21.474983215,-2461.443115234,-318.920227051,-35.245094299,-2183.848632813,-223.394882202,-340.620300293,-2155.920410156,
738,-190.080322266,-325.234863281,-2474.594238281,-195.106292725,-21.474790573,-2461.452148438,-318.918487549,-35.244972229,-2183.838378906,-223.393646240,-340.619262695,-2155.920410156,
739,-190.079971313,-325.233520508,-2474.595703125,-195.106628418,-21.474170685,-2461.449707031,-318.921325684,-35.246192932,-2183.841552734,-223.394851685,-340.621215820,-2155.925537109,
