Number of frames: 1000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z
150,-185.947021484,-374.805114746,-2489.605712891,-187.562408447,-70.982162476,-2485.815673828,-310.878967285,-75.096809387,-2207.522705078,-218.530670166,-380.455841064,-2171.099609375,
151,-185.949050903,-374.803192139,-2489.598388672,-187.567550659,-70.980979919,-2485.809082031,-310.878845215,-75.095535278,-2207.519042969,-218.528182983,-380.452270508,-2171.097900391,
152,-185.949111938,-374.804016113,-2489.600341797,-187.566436768,-70.981208801,-2485.820556641,-310.879455566,-75.097740173,-2207.517822266,-218.528335571,-380.453643799,-2171.086914063,
153,-185.949127197,-374.803314209,-2489.586669922,-187.561126709,-70.981826782,-2485.811767578,-310.875854492,-75.096488953,-2207.523925781,-218.527069092,-380.454467773,-2171.090087891,
154,-185.945739746,-374.805267334,-2489.603027344,-187.562408447,-70.984024048,-2485.817871094,-310.873107910,-75.096427917,-2207.518066406,-218.524047852,-380.455261230,-2171.093261719,
155,-185.947097778,-374.805755615,-2489.605224609,-187.560836792,-70.983406067,-2485.821289063,-310.873352051,-75.096954346,-2207.517822266,-218.521469116,-380.455780029,-2171.084960938,
156,-185.944824219,-374.805847168,-2489.604248047,-187.556182861,-70.985397339,-2485.810302734,-310.872558594,-75.098022461,-2207.522705078,-218.521057129,-380.454467773,-2171.081054688,
157,-185.945480347,-374.807373047,-2489.603027344,-187.558944702,-70.985252380,-2485.807128906,-310.870971680,-75.097640991,-2207.524414063,-218.520050049,-380.454742432,-2171.090576172,
158,-185.943908691,-374.808959961,-2489.611572266,-187.562347412,-70.986373901,-2485.825439453,-310.872192383,-75.099555969,-2207.521728516,-218.518814087,-380.453643799,-2171.076416016,
159,-185.943801880,-374.808868408,-2489.598632813,-187.561279297,-70.985504150,-2485.810302734,-310.873626709,-75.099266052,-2207.523193359,-218.519638062,-380.453002930,-2171.081542969,
160,-185.942443848,-374.805725098,-2489.599365234,-187.560150146,-70.984672546,-2485.802490234,-310.872131348,-75.099662781,-2207.521972656,-218.518447876,-380.454742432,-2171.088134766,
161,-185.946701050,-374.807464600,-2489.605712891,-187.561569214,-70.984550476,-2485.813964844,-310.872344971,-75.098373413,-2207.514160156,-218.517425537,-380.454315186,-2171.075195313,
162,-185.944183350,-374.805480957,-2489.593261719,-187.560043335,-70.985229492,-2485.816894531,-310.873077393,-75.096748352,-2207.515380859,-218.520141602,-380.455322266,-2171.081542969,
163,-185.949096680,-374.806823730,-2489.601074219,-187.561309814,-70.985008240,-2485.804443359,-310.874389648,-75.097938538,-2207.516845703,-218.518295288,-380.453918457,-2171.081787109,
164,-185.947372437,-374.804779053,-2489.598876953,-187.560012817,-70.982620239,-2485.809082031,-310.872344971,-75.098625183,-2207.515380859,-218.517562866,-380.453033447,-2171.086181641,
165,-185.949615479,-374.808349609,-2489.599121094,-187.558944702,-70.985443115,-2485.807128906,-310.873229980,-75.097679138,-2207.515380859,-218.518737793,-380.456207275,-2171.081054688,
166,-185.956405640,-374.808044434,-2489.597412109,-187.561996460,-70.986366272,-2485.816162109,-310.875762939,-75.098815918,-2207.512695313,-218.519790649,-380.454650879,-2171.077880859,
167,-185.952636719,-374.805297852,-2489.604248047,-187.563522339,-70.985473633,-2485.812255859,-310.876220703,-75.098640442,-2207.515380859,-218.515869141,-380.453247070,-2171.073730469,
168,-185.951263428,-374.807952881,-2489.608886719,-187.562805176,-70.984886169,-2485.814941406,-310.875244141,-75.097534180,-2207.513671875,-218.517288208,-380.454376221,-2171.080566406,
169,-185.953186035,-374.809997559,-2489.599853516,-187.562973022,-70.985588074,-2485.816894531,-310.878784180,-75.098892212,-2207.512695313,-218.519561768,-380.454528809,-2171.076416016,
170,-185.951736450,-374.806365967,-2489.596923828,-187.567291260,-70.985984802,-2485.816162109,-310.878845215,-75.097900391,-2207.509033203,-218.518234253,-380.455474854,-2171.080810547,
171,-185.948959351,-374.802703857,-2489.585937500,-187.565887451,-70.984458923,-2485.817138672,-310.880767822,-75.097412109,-2207.521484375,-218.518051147,-380.453796387,-2171.079345703,
172,-185.947021484,-374.804626465,-2489.595703125,-187.558990479,-70.982643127,-2485.806640625,-310.876495361,-75.097511292,-2207.515625000,-218.516113281,-380.454467773,-2171.075195313,
173,-185.946945190,-374.802001953,-2489.597412109,-187.558883667,-70.982322693,-2485.801513672,-310.876098633,-75.096664429,-2207.516845703,-218.518127441,-380.454528809,-2171.082519531,
174,-185.948074341,-374.804687500,-2489.593750000,-187.566726685,-70.982002258,-2485.819824219,-310.877868652,-75.096435547,-2207.513183594,-218.518341064,-380.453704834,-2171.083984375,
175,-185.947891235,-374.799224854,-2489.583007813,-187.564544678,-70.981170654,-2485.811279297,-310.877319336,-75.095298767,-2207.516357422,-218.518432617,-380.454406738,-2171.083984375,
176,-185.947601318,-374.800292969,-2489.594238281,-187.561828613,-70.981399536,-2485.811523438,-310.877319336,-75.093612671,-2207.509277344,-218.518630981,-380.453735352,-2171.072021484,
177,-185.944442749,-374.799377441,-2489.572265625,-187.560394287,-70.980148315,-2485.805908203,-310.874328613,-75.094291687,-2207.502197266,-218.521377563,-380.453582764,-2171.083496094,
178,-185.942947388,-374.799133301,-2489.575927734,-187.560943604,-70.978775024,-2485.798583984,-310.878631592,-75.093597412,-2207.507568359,-218.520446777,-380.451995850,-2171.076660156,
179,-185.941986084,-374.798248291,-2489.583007813,-187.557098389,-70.980033875,-2485.793457031,-310.873138428,-75.092407227,-2207.504150391,-218.516311646,-380.452575684,-2171.076660156,
180,-185.939376831,-374.800079346,-2489.584960938,-187.554794312,-70.978599548,-2485.795654297,-310.873626709,-75.093360901,-2207.510009766,-218.519805908,-380.452301025,-2171.085937500,
181,-185.945419312,-374.799285889,-2489.585693359,-187.560226440,-70.979682922,-2485.797607422,-310.876800537,-75.093681335,-2207.507324219,-218.520370483,-380.451934814,-2171.080322266,
182,-185.945205688,-374.799316406,-2489.573974609,-187.558288574,-70.980377197,-2485.798583984,-310.877105713,-75.094261169,-2207.508300781,-218.519149780,-380.454803467,-2171.088623047,
183,-185.943267822,-374.802001953,-2489.607666016,-187.558654785,-70.981307983,-2485.798339844,-310.874908447,-75.095588684,-2207.505126953,-218.517211914,-380.454101563,-2171.081542969,
184,-185.942108154,-374.802154541,-2489.589355469,-187.560775757,-70.981811523,-2485.804687500,-310.873931885,-75.095184326,-2207.514404297,-218.516265869,-380.453918457,-2171.079345703,
185,-185.947113037,-374.800415039,-2489.596191406,-187.561706543,-70.980476379,-2485.796630859,-310.877868652,-75.096023560,-2207.507812500,-218.520797729,-380.452575684,-2171.082763672,
186,-185.947250366,-374.802093506,-2489.586425781,-187.560302734,-70.981559753,-2485.799804688,-310.874084473,-75.094146729,-2207.508544922,-218.520645142,-380.453399658,-2171.081787109,
187,-185.942199707,-374.802429199,-2489.591552734,-187.561248779,-70.981384277,-2485.806396484,-310.872344971,-75.095474243,-2207.509521484,-218.516799927,-380.453796387,-2171.080566406,
188,-185.943267822,-374.802703857,-2489.597412109,-187.559448242,-70.980499268,-2485.807861328,-310.870758057,-75.096740723,-2207.514648438,-218.520538330,-380.455383301,-2171.088867188,
189,-185.943710327,-374.804656982,-2489.601806641,-187.560134888,-70.981185913,-2485.791503906,-310.875549316,-75.095497131,-2207.512451172,-218.525405884,-380.455749512,-2171.088623047,
190,-185.946655273,-374.804412842,-2489.583007813,-187.570983887,-70.983665466,-2485.796630859,-310.879669189,-75.095512390,-2207.506591797,-218.527969360,-380.456237793,-2171.087646484,
191,-185.942657471,-374.800720215,-2489.585449219,-187.565505981,-70.983329773,-2485.795166016,-310.879241943,-75.096847534,-2207.514648438,-218.521881104,-380.454498291,-2171.082763672,
192,-185.943222046,-374.807647705,-2489.586181641,-187.563415527,-70.982772827,-2485.793945313,-310.879821777,-75.096839905,-2207.520019531,-218.520477295,-380.453094482,-2171.075195313,
193,-185.945465088,-374.803070068,-2489.584472656,-187.565994263,-70.983879089,-2485.806396484,-310.883789063,-75.099189758,-2207.525878906,-218.522994995,-380.457031250,-2171.086181641,
194,-185.947937012,-374.802520752,-2489.585693359,-187.569244385,-70.982582092,-2485.801025391,-310.884521484,-75.097717285,-2207.522216797,-218.523162842,-380.457611084,-2171.089599609,
195,-185.942855835,-374.805999756,-2489.596191406,-187.565368652,-70.982315063,-2485.791992188,-310.879913330,-75.100685120,-2207.525878906,-218.516815186,-380.456481934,-2171.083740234,
196,-185.941864014,-374.806121826,-2489.590332031,-187.560440063,-70.981498718,-2485.795410156,-310.879760742,-75.099304199,-2207.536865234,-218.514923096,-380.457763672,-2171.080566406,
197,-185.949584961,-374.806976318,-2489.591308594,-187.565551758,-70.985015869,-2485.794433594,-310.883056641,-75.100303650,-2207.532470703,-218.518508911,-380.458892822,-2171.085693359,
198,-185.951141357,-374.809967041,-2489.600830078,-187.570037842,-70.983551025,-2485.798583984,-310.883300781,-75.099121094,-2207.532958984,-218.520339966,-380.456420898,-2171.090576172,
199,-185.949508667,-374.810272217,-2489.595947266,-187.565078735,-70.981307983,-2485.795654297,-310.881134033,-75.101127625,-2207.536376953,-218.518692017,-380.457122803,-2171.083740234,
200,-185.947418213,-374.807647705,-2489.598144531,-187.560531616,-70.981788635,-2485.792968750,-310.878051758,-75.099876404,-2207.533691406,-218.516616821,-380.456420898,-2171.089111328,
201,-185.944915771,-374.808746338,-2489.583740234,-187.563262939,-70.982048035,-2485.791992188,-310.877532959,-75.099418640,-2207.534179688,-218.515930176,-380.456512451,-2171.077880859,
202,-185.947189331,-374.810424805,-2489.604492188,-187.565734863,-70.981277466,-2485.793457031,-310.876678467,-75.099548340,-2207.537841797,-218.516647339,-380.454895020,-2171.078857422,
203,-185.944869995,-374.810302734,-2489.604492188,-187.559265137,-70.983238220,-2485.789550781,-310.875366211,-75.100280762,-2207.538574219,-218.516891479,-380.455444336,-2171.081298828,
204,-185.938995361,-374.805450439,-2489.592773438,-187.557159424,-70.979713440,-2485.791992188,-310.874145508,-75.098632813,-2207.541503906,-218.514755249,-380.455902100,-2171.079345703,
205,-185.941894531,-374.805969238,-2489.580566406,-187.560272217,-70.981353760,-2485.794677734,-310.872314453,-75.099853516,-2207.536132813,-218.516754150,-380.453338623,-2171.066894531,
206,-185.945190430,-374.806030273,-2489.585449219,-187.564346313,-70.982345581,-2485.790771484,-310.878570557,-75.099433899,-2207.540771484,-218.520095825,-380.453247070,-2171.083740234,
207,-185.950302124,-374.808868408,-2489.608398438,-187.562133789,-70.983711243,-2485.786621094,-310.877319336,-75.099174500,-2207.543701172,-218.518737793,-380.452301025,-2171.076660156,
208,-185.952133179,-374.808044434,-2489.600585938,-187.563171387,-70.984016418,-2485.792968750,-310.877502441,-75.098419189,-2207.537597656,-218.519943237,-380.454406738,-2171.080322266,
209,-185.948928833,-374.808593750,-2489.594726563,-187.563003540,-70.981498718,-2485.785888672,-310.879272461,-75.097450256,-2207.537109375,-218.519363403,-380.453002930,-2171.077148438,
210,-185.950012207,-374.805664063,-2489.608642578,-187.563415527,-70.981201172,-2485.789062500,-310.879089355,-75.098709106,-2207.537109375,-218.519653320,-380.453338623,-2171.083251953,
211,-185.950592041,-374.809631348,-2489.621093750,-187.564575195,-70.980781555,-2485.781738281,-310.876922607,-75.097770691,-2207.533203125,-218.518249512,-380.452636719,-2171.084960938,
212,-185.950698853,-374.806335449,-2489.607910156,-187.564559937,-70.980995178,-2485.787353516,-310.879547119,-75.095947266,-2207.530273438,-218.516906738,-380.451171875,-2171.078125000,
213,-185.949783325,-374.808471680,-2489.606201172,-187.565124512,-70.979026794,-2485.785156250,-310.882659912,-75.096725464,-2207.541992188,-218.518920898,-380.451507568,-2171.082763672,
214,-185.951400757,-374.803619385,-2489.605224609,-187.564147949,-70.980819702,-2485.790283203,-310.880645752,-75.096481323,-2207.530517578,-218.518920898,-380.451751709,-2171.081054688,
215,-185.950393677,-374.806518555,-2489.599853516,-187.568527222,-70.981254578,-2485.794189453,-310.884338379,-75.095619202,-2207.536376953,-218.519363403,-380.452606201,-2171.083984375,
216,-185.953613281,-374.806976318,-2489.611083984,-187.568588257,-70.980484009,-2485.796142578,-310.886749268,-75.096176147,-2207.536865234,-218.520187378,-380.453674316,-2171.078857422,
217,-185.951339722,-374.807037354,-2489.606445313,-187.568801880,-70.979232788,-2485.777343750,-310.888366699,-75.095619202,-2207.539794922,-218.519332886,-380.452209473,-2171.076904297,
218,-185.949691772,-374.808227539,-2489.600097656,-187.570983887,-70.978202820,-2485.787109375,-310.889495850,-75.097465515,-2207.538574219,-218.519073486,-380.452117920,-2171.077636719,
219,-185.948852539,-374.807556152,-2489.611328125,-187.565444946,-70.977905273,-2485.776367188,-310.886047363,-75.097854614,-2207.529785156,-218.518569946,-380.453918457,-2171.075439453,
220,-185.952178955,-374.807800293,-2489.597656250,-187.566055298,-70.978706360,-2485.781982422,-310.886840820,-75.098960876,-2207.534179688,-218.519622803,-380.453796387,-2171.079589844,
221,-185.949157715,-374.805938721,-2489.600585938,-187.565536499,-70.980781555,-2485.783447266,-310.884857178,-75.098503113,-2207.538818359,-218.516448975,-380.452758789,-2171.071533203,
222,-185.946838379,-374.806518555,-2489.599121094,-187.565429688,-70.980720520,-2485.777343750,-310.884155273,-75.097297668,-2207.536865234,-218.516418457,-380.453399658,-2171.073486328,
223,-185.948333740,-374.806457520,-2489.593017578,-187.560348511,-70.982345581,-2485.785888672,-310.882019043,-75.097717285,-2207.535156250,-218.518920898,-380.457092285,-2171.078613281,
224,-185.946365356,-374.808837891,-2489.594970703,-187.559448242,-70.982711792,-2485.777587891,-310.881378174,-75.099815369,-2207.533203125,-218.516586304,-380.456665039,-2171.083007813,
225,-185.943908691,-374.807952881,-2489.592773438,-187.562454224,-70.981765747,-2485.784912109,-310.880584717,-75.099601746,-2207.537597656,-218.513702393,-380.456024170,-2171.072753906,
226,-185.945236206,-374.812377930,-2489.607910156,-187.561157227,-70.980522156,-2485.781982422,-310.879638672,-75.100082397,-2207.533203125,-218.514404297,-380.455657959,-2171.074951172,
227,-185.947387695,-374.807922363,-2489.592529297,-187.559402466,-70.981658936,-2485.790283203,-310.882812500,-75.100280762,-2207.542968750,-218.515747070,-380.455596924,-2171.063720703,
228,-185.949752808,-374.806335449,-2489.599853516,-187.564163208,-70.980789185,-2485.789306641,-310.883026123,-75.099113464,-2207.535644531,-218.515319824,-380.456695557,-2171.074951172,
229,-185.945571899,-374.806213379,-2489.596923828,-187.561691284,-70.983070374,-2485.778320313,-310.880981445,-75.098442078,-2207.534667969,-218.516998291,-380.455505371,-2171.081542969,
230,-185.945816040,-374.808135986,-2489.596191406,-187.558135986,-70.981307983,-2485.775878906,-310.879119873,-75.100021362,-2207.535400391,-218.515396118,-380.456817627,-2171.078125000,
231,-185.947860718,-374.805541992,-2489.597900391,-187.561630249,-70.980468750,-2485.794433594,-310.878479004,-75.099288940,-2207.534423828,-218.516113281,-380.455627441,-2171.074218750,
232,-185.949966431,-374.808044434,-2489.602783203,-187.564224243,-70.980590820,-2485.776855469,-310.880279541,-75.098724365,-2207.527343750,-218.518707275,-380.457397461,-2171.083007813,
233,-185.946166992,-374.806823730,-2489.589843750,-187.561660767,-70.980583191,-2485.785400391,-310.876129150,-75.101081848,-2207.533447266,-218.519470215,-380.456787109,-2171.080078125,
234,-185.944808960,-374.807220459,-2489.601318359,-187.557632446,-70.979888916,-2485.782470703,-310.872436523,-75.100814819,-2207.528808594,-218.515777588,-380.456298828,-2171.072998047,
235,-185.949142456,-374.806243896,-2489.596679688,-187.560852051,-70.981193542,-2485.796142578,-310.871917725,-75.099571228,-2207.534423828,-218.515472412,-380.455230713,-2171.077636719,
236,-185.954055786,-374.806213379,-2489.602050781,-187.564239502,-70.982131958,-2485.787841797,-310.873321533,-75.098312378,-2207.528320313,-218.517608643,-380.455596924,-2171.068847656,
237,-185.951507568,-374.806060791,-2489.594970703,-187.561386108,-70.981605530,-2485.792480469,-310.874969482,-75.100212097,-2207.528564453,-218.516632080,-380.458221436,-2171.072509766,
238,-185.946334839,-374.807189941,-2489.594726563,-187.561508179,-70.978378296,-2485.786865234,-310.874450684,-75.100334167,-2207.532714844,-218.514801025,-380.454498291,-2171.082519531,
239,-185.951080322,-374.804718018,-2489.602050781,-187.565231323,-70.978492737,-2485.796386719,-310.876464844,-75.100189209,-2207.531005859,-218.518585205,-380.455444336,-2171.083740234,
240,-185.952316284,-374.805908203,-2489.583496094,-187.567230225,-70.978515625,-2485.795166016,-310.879852295,-75.099082947,-2207.530029297,-218.520141602,-380.454071045,-2171.074218750,
